textID,text,selected_text,sentiment,Time of Tweet,Age of User,Country,Population -2020,Land Area (Km²),Density (P/Km²),clean_text,sentiment_label,text_length,word_count
756df878dd,_carter Vid is marked private..,Vid is marked private..,neutral,morning,46-60,France,65273511,547557.0,119,carter vid marked private,1,31,4
e7944cb86b, This is what pundits are paid for...how will TV channels and websites run otherwise,This is what pundits are paid for...how will TV channels and websites run otherwise,neutral,noon,60-70,Gabon,2225734,257670.0,9,pundits paid tv channels websites run otherwise,1,84,7
e2708719cc,real stressed,real stressed,negative,night,70-100,Gambia,2416668,10120.0,239,real stressed,0,13,2
1963a7538e,getting ready for summy yummy cocoa crispies,getting ready for summy yummy cocoa crispies,neutral,morning,0-20,Georgia,3989167,69490.0,57,ready summy yummy cocoa crispies,1,44,5
cdb1239bd9, Ready! Its raining in Miami though  Go Cavs right?,Ready! Its raining in Miami though  Go Cavs right?,neutral,noon,21-30,Germany,83783942,348560.0,240,ready raining miami though go cavs right,1,51,7
c161fc4464,at school. Rusty just put Oh It Is Love on my ipod. awh,awh,positive,night,31-45,Ghana,31072940,227540.0,137,school rusty put oh love ipod awh,2,55,7
0ed5414121,_nash Ba-dum-tish!  You win,Ba-dum-tish!  You win,positive,morning,46-60,Greece,10423054,128900.0,81,nash ba dum tish win,2,27,5
2a17f7ee46, I know exactly what you mean. My treats are more `awhile` than `once in`,I know exactly what you mean. My treats are more `awhile` than `once in`,neutral,noon,60-70,Grenada,112523,340.0,331,know exactly mean treats awhile,1,73,5
889c7ee4a8," Wish could, but riding a tour from Chicago back to Iowa.","Wish could, but riding a tour from Chicago back to Iowa.",neutral,night,70-100,Guatemala,17915568,107160.0,167,wish could riding tour chicago back iowa,1,57,7
756b4e674b,Stupid competition stuff keeps getting in the way  But I am going to get some words in today if it kills me   _writes,Stupid competition stuff,negative,morning,0-20,Guinea,13132795,246000.0,53,stupid competition stuff keeps way words today kills writes,0,117,9
197cfe0d61,Bank holiday in London! woohoo,Bank holiday in London! woohoo,neutral,noon,21-30,Guinea-Bissau,1968001,28120.0,70,bank holiday london woohoo,1,30,4
45de63c6a9,is very disappointed that cadbury chocolate blocks got smaller,disappointed,negative,night,31-45,Guyana,786552,196850.0,4,disappointed cadbury chocolate blocks smaller,0,62,5
f8dac18a2c,Just finished studying for Abnormal Psychology. Eek. I still have two more days. I`ll do more than fine,Eek.,negative,morning,46-60,Haiti,11402528,27560.0,414,finished studying abnormal psychology eek still two days ll fine,0,103,10
b1f91d5967, He`s been doing my makeup for YEARS... long before Tyra stole him away from us.,stole him,negative,noon,60-70,Holy See,10824,1.0,2003,doing makeup years long before tyra stole away us,0,80,9
5d032ba2c6,"dont look at my toes... put shoes on, then painted big toe!","dont look at my toes... put shoes on, then painted big toe!",neutral,night,70-100,Honduras,9904607,111890.0,89,dont look toes put shoes painted big toe,1,59,8
cc1957f0bf,_ho Yay you can eat proper food now!,Yay,positive,morning,0-20,Hungary,9660351,90530.0,107,ho yay eat proper food,2,36,5
3d5d523e70,so much for an amazing day...some pervert just ruined it,some pervert just ruined it,negative,noon,21-30,Iceland,341243,100250.0,3,much amazing day pervert ruined,0,56,5
7b70e1503c,"aww thats wikid, i need to book myne again sooon  miss you to lovely!! im off ned some brekkie.. speak soon dudde ****",miss you to lovely!!,positive,night,31-45,India,1380004385,2973190.0,464,aww thats wikid need book myne sooon miss lovely off ned brekkie speak soon dudde,2,118,15
e4317f2aa6,"... And, I was the only person who stood up for them. The world is full if spineless ****. This makes me sad",The world is full if spineless ****. This makes me sad,negative,morning,46-60,Indonesia,273523615,1811570.0,151,person stood world full spineless makes sad,0,108,7
e51c3774e1,Zac Brown is in Virginia Beach and I`ll be in NoVA,Zac Brown is in Virginia Beach and I`ll be in NoVA,neutral,noon,60-70,Iran,83992949,1630000.0,52,zac brown virginia beach ll nova,1,50,6
4689296fa3,http://bit.ly/ZGuQP  What would happen if the Bees died?,http://bit.ly/ZGuQP  What would happen if the Bees died?,neutral,night,70-100,Iraq,40222493,434320.0,93,would happen bees died,1,56,4
1e515e4f8e,I hate being young,hate,negative,morning,0-20,Ireland,4937786,68890.0,72,hate young,0,18,2
77c01f0add," Yes, that does sound like a distinct advantage. Fortunately, I enjoy being female.","Fortunately,",positive,noon,21-30,Israel,8655535,21640.0,400,yes sound like distinct advantage fortunately enjoy female,2,83,8
8c8eb070e7,Seems like everyone I know is asking for computer help...   kill me now,kill,negative,night,31-45,Italy,60461826,294140.0,206,seems like everyone know asking computer help kill,0,71,8
a0356ac920,Can`t sleep and nothings on tv!!,Can`t sleep,negative,morning,46-60,Jamaica,2961167,10830.0,273,sleep nothings tv,0,32,3
5a7b1c7601,"too much good food on this Mother`s Day. not that i`m complaining! Seafood, durian puffs and macarons! yum!",too much good food,positive,noon,60-70,Japan,126476461,364555.0,347,much good food mother day complaining seafood durian puffs macarons yum,2,107,11
e0c90c9aae, I think i`m falling in love with you!!  **** #iloveyou,I think i`m falling in love with you!!  **** #iloveyou,positive,night,70-100,Jordan,10203134,88780.0,115,think falling love iloveyou,2,55,4
559d060b70,my attempt to sync facebook and twitter seems to have failed,failed,negative,morning,0-20,Kazakhstan,18776707,2699700.0,7,attempt sync facebook twitter seems failed,0,60,6
9984b547fe,Had a lovely Mothers Day,lovely Mo,positive,noon,21-30,Kenya,53771296,569140.0,94,lovely mothers day,2,24,3
e5b37e1d91,shack idol today(: can`t wait. it`s gonna be funnn poor cameron. he fell ON A BAR in speech today. i felt so bad for him,shack idol today(: can`t wait. it`s gonna be funnn poor cameron. he fell ON A BAR in speech today. i felt so bad for him,neutral,night,31-45,Kiribati,119449,810.0,147,shack idol today wait funnn poor cameron fell bar speech today felt bad,1,120,13
f615033487,Brand new is playing at the epicenter in July when I`m in NY. Jesse lacey why do you hate me?,Jesse lacey why do you hate me?,negative,morning,46-60,Kuwait,4270571,17820.0,240,brand new playing epicenter july ny jesse lacey hate,0,93,9
f2fda0303d,my little sister told me i have a double chin  aww,my little sister told me i have a double chin  aww,neutral,noon,60-70,Kyrgyzstan,6524195,191800.0,34,little sister told double chin aww,1,50,6
237508c00a, is it a worldwide number? caause for some reason my phone wont dial the number,is it a worldwide number? caause for some reason my phone wont dial the number,neutral,night,70-100,Laos,7275560,230800.0,32,worldwide number caause reason phone wont dial number,1,79,8
615516cf89,"is now following Chester Bennington, awesome!",awesome!,positive,morning,0-20,Latvia,1886198,62200.0,30,following chester bennington awesome,2,45,4
5e9d943e84,Just saw G.O.D perform I love you I thank you by MC Mong.,I love you I thank you by MC Mong.,positive,noon,21-30,Lebanon,6825445,10230.0,667,saw perform love thank mc mong,2,57,6
2fc267b031, not yet. I save the pages to read for when I travel,not yet. I save the pages to read for when I travel,neutral,night,31-45,Lesotho,2142249,30360.0,71,yet save pages read travel,1,52,5
0c7904536d, lol i hope i find someone to give me one too! lol,lol i hope i find someone to give me one too! lol,neutral,morning,46-60,Liberia,5057681,96320.0,53,lol hope find someone give one lol,1,50,7
05bdfb2daf, I wish they replied to us. July will be utterly amazing!,July will be utterly amazing!,positive,noon,60-70,Libya,6871292,1759540.0,4,wish replied us july utterly amazing,2,57,6
ab9a6b19b0,Such a busy day today!! Banbury Fair fashion show tonight and move into my apartment tomorrow! i have no started packing yet,busy,negative,night,70-100,Liechtenstein,38128,160.0,238,busy day today banbury fair fashion show tonight move into apartment tomorrow started packing yet,0,124,15
706c5f755f," daddy wanted to buy me shoes, but they were prettie esspensive, so nao I haff to go bearfoot","daddy wanted to buy me shoes, but they were prettie esspensive, so nao I haff to go bearfoot",neutral,morning,0-20,Lithuania,2722289,62700.0,43,daddy wanted buy shoes prettie esspensive nao haff go bearfoot,1,93,10
84b16930d0,Head is throbbing from lack of sleep and still have mucho work. Doesn`t feel like a Friday,Head is throbbing from lack of sleep,negative,noon,21-30,Luxembourg,625978,2590.0,242,head throbbing lack sleep still mucho work doesn feel like friday,0,90,11
338d4b8ca9,on a sunny walk round the lake this morning we met a mother goose and father goose and five baby goslings,on a sunny walk round the lake this morning we met a mother goose and father goose and five baby goslings,neutral,night,31-45,Madagascar,27691018,581795.0,48,sunny walk round lake morning met mother goose father goose five baby goslings,1,105,13
125626a966,Done with geology!! But I`m really missing my favorite sisters! Especially because they can`t go to banquet tonight,I`m really missing my favorite sisters!,negative,morning,46-60,Malawi,19129952,94280.0,203,done geology really missing favorite sisters especially because go banquet tonight,0,115,11
b5c389e4cc, ohh and Coffee Break is my fave too! they rock!! LOL,they rock!,positive,noon,60-70,Malaysia,32365999,328550.0,99,ohh coffee break fave rock lol,2,53,6
9a5552c206, Defo can`t wait we will have a nice afternoon and some music,Defo can`t wait we will have a nice afternoon and some music,positive,night,70-100,Maldives,540544,300.0,1802,defo wait nice afternoon music,2,61,5
1.92E+11,i feel extremely depressed right now.,i feel extremely depressed right now.,negative,morning,0-20,Mali,20250833,1220190.0,17,feel extremely depressed right,0,37,4
c01cecfd98,50 is sooo much better than 65  my biology score`s so bad.,50 is sooo much better than 65  my biology score`s so bad.,neutral,noon,21-30,Malta,441543,320.0,1380,sooo much better biology score bad,1,58,6
fd026198ea,i love his nose kisses,i love his nose kisses,positive,night,31-45,Marshall Islands,59190,180.0,329,love nose kisses,2,22,3
e5a1943f0e,Not good news  Time for an incredibly hard decision.,Not good news,negative,morning,46-60,Mauritania,4649658,1030700.0,5,good news time incredibly hard decision,0,52,6
30c49267e3,"  Jane Austen`s books!,    Pride and Prejudice & Emma are great!!, Also  Northanger Abbey!",",    Pride and Prejudice & Emma are gr",positive,noon,60-70,Mauritius,1271768,2030.0,626,jane austen books pride prejudice emma great also northanger abbey,2,90,10
7170b3d247, so how`s the new gphone?! I guess I should have signed up to go to google io after all,so how`s the new gphone?! I guess I should have signed up to go to google io after all,neutral,night,70-100,Mexico,128932753,1943950.0,66,new gphone guess signed go google io after,1,87,8
1782dfeef3,Love the movie Grease! Can`t believe that Jeff Conaway is the same guy who played Kenickie...so sad to see him on Celebrity Rehab,Love the movie Grease! Can`t believe that Jeff Conaway is the same guy who played Kenickie...so sad to see him on Celebrity Rehab,neutral,morning,0-20,Micronesia,115023,700.0,164,love movie grease believe jeff conaway guy played kenickie sad see celebrity rehab,1,129,13
27f7fe1f0e,...just waiting to get picked up at the train station by my bro and then off to the gym. Can`t believe I bumped someone last night,just waiting to get picked up at the train station by my bro and then off to the gym. Can`t believe I bumped someone last night,neutral,noon,21-30,Moldova,4033963,32850.0,123,waiting picked train station bro off gym believe bumped someone last night,1,130,12
044c845832, yes,yes,neutral,night,31-45,Monaco,39242,1.0,8358,yes,1,4,1
c94a85a39d,   Delays/cancellations really bite. Have had my fair share and can sympathize. Hang tough!,Delays/cancellations really bite. Have had my fair share and can sympathize. Hang tough,neutral,morning,46-60,Mongolia,3278290,1553560.0,3,delays cancellations really bite fair share sympathize hang tough,1,91,9
e910a0e1c3, omg me 2 !! Haha i was half an hour late 4 work whoops !! Hahaha i h8 workin sat mornins,whoops,negative,night,70-100,Morocco,36910560,446300.0,83,omg haha half hour late work whoops hahaha workin sat mornins,0,89,11
a1734e91fd,My picture won`t update.,My picture won`t update.,neutral,morning,0-20,Mozambique,31255435,786380.0,40,picture won update,1,24,3
6012f93c50," I don`t even want to know WHY you know about VHEMT, but don`t go - we`d miss you",we`d miss you,negative,noon,21-30,Myanmar (formerly Burma),54409800,653290.0,83,even want know know about vhemt go miss,0,81,8
8dade488fd,So tired,So tired,neutral,night,31-45,Namibia,2540905,823000.0,3,tired,1,8,1
7fcb41f94b,i want Van Basten to b the milan manager !!!,i want Van Basten to b the milan manager !!!,neutral,morning,46-60,Nauru,10824,20.0,541,want van basten milan manager,1,44,5
f385f8af7f,Sleep is not coming easy. Sleeping pills. Need them. Maybe this is why my mind is soo wild lately. No sleep=craziness. Proven fact!,Sleep is not coming easy. Sleeping pills. Need them. Maybe this is why my mind is soo wild lately. No sleep=craziness. Proven fact!,negative,noon,60-70,Nepal,29136808,143350.0,203,sleep coming easy sleeping pills need maybe mind soo wild lately sleep craziness proven fact,0,131,15
2111233ad4,Heart To Heart Mom To Mom Open Talk Mom  http://bit.ly/kn3Mp,Heart To Heart Mom To Mom Open Talk Mom  http://bit.ly/kn3Mp,neutral,night,70-100,Netherlands,17134872,33720.0,508,heart heart mom mom open talk mom,1,60,7
3abb6d3d26, I have to use the bathroom,I have to use the bathroom,neutral,morning,0-20,New Zealand,4822233,263310.0,18,use bathroom,1,27,2
5d94fa6526,I love my Boogah! Can anyone contain Lebron James?  Talk about so sick,I love my Boogah! Can anyone contain Lebron James?  Talk about so sick,neutral,noon,21-30,Nicaragua,6624554,120340.0,55,love boogah anyone contain lebron james talk about sick,1,70,9
c8e545b3d0," but ... but it`s michael bay ...*sigh* i`m sorry, love - didn`t know you felt that way about it   XD","sorry,",negative,night,31-45,Niger,24206644,1266700.0,19,michael bay sigh sorry love didn know felt way about xd,0,101,11
0c5f97e393,Sweat is just not cute.  Unfortunately I haven`t figured out how to work out without sweating. BOO.,Sweat is just not cute.,negative,morning,46-60,Nigeria,206139589,910770.0,226,sweat cute unfortunately haven figured work without sweating boo,0,99,9
9db0b7aa5b,  I want to go to the pub. Boooo.,. Boooo,negative,noon,60-70,North Korea,25778816,120410.0,214,want go pub boooo,0,33,4
c5b351874d, did you not think of texting me that!? I`ve just read it now lol! Figured out the html on my own.,Figured out,positive,night,70-100,North Macedonia,2083374,25220.0,83,think texting ve read lol figured html,2,98,7
6929c76266," Haha, she`s up here to stay, it`s nearly 2 hours on the coach for her to get here, may not be convenient for an hour of TV!",may not be convenient,negative,morning,0-20,Norway,5421241,365000.0,15,haha stay nearly hours coach may convenient hour tv,0,124,9
0167c461c6,headache boo,headache,negative,noon,21-30,Oman,5106626,309500.0,16,headache boo,0,12,2
8b68996990," Same here, having a nice, quiet Sunday","Same here, having a nice, quiet Sunday",positive,night,31-45,Pakistan,220892340,770880.0,287,nice quiet sunday,2,39,3
248d492262, anyday! I hate living here!,I hate,negative,morning,46-60,Palau,18094,460.0,39,anyday hate living,0,28,3
bd77c870c1,quick catch up on missed Neighbours ... poor Libby,missed,negative,noon,60-70,Palestine State,5101414,6020.0,847,quick catch missed neighbours poor libby,0,50,6
a9ce0e0568, Haha no. I just connected my phone to my wifi.,Haha no. I just connected my phone to my wifi.,neutral,night,70-100,Panama,4314767,74340.0,58,haha connected phone wifi,1,47,4
7bdcf716c2,// sounders game tomorrow! and mother`s day,// sounders game tomorrow! and mother`s day,neutral,morning,0-20,Papua New Guinea,8947024,452860.0,20,sounders game tomorrow mother day,1,43,5
0a1c0a6fb2," Lol - we`re like polar opposites, Ben! Maybe that`s why we get on so well",that`s why we get on so well,positive,noon,21-30,Paraguay,7132538,397300.0,18,lol re like polar opposites ben maybe well,2,74,8
9881d8236e,putting up a half naked dougie poster  i love sugar`s ladmag,love,positive,night,31-45,Peru,32971854,1280000.0,26,putting half naked dougie poster love sugar ladmag,2,60,8
6416bec5a1,happy mothers day!  <3,happy mothers day!,positive,morning,46-60,Philippines,109581078,298170.0,368,happy mothers day,2,22,3
f4a84a5db5, have a awesome day at school!!!,awesome,positive,noon,60-70,Poland,37846611,306000.0,124,awesome day school,2,32,3
95a71a0799,All alone at home.....,All alone at home.....,neutral,night,70-100,Portugal,10196709,91590.0,111,alone home,1,22,2
497958b626," ran 5 miles, went to the gym & woke up Ur great kids....dependable Danny  hope it has been great already",hope,positive,morning,0-20,Qatar,2881053,11610.0,248,ran miles went gym woke great kids dependable danny hope great already,2,105,12
5252524b59,I may have come down with something; we`re almost out of tissues!    this is not a good season  http://tinyurl.com/nccqya,this is not a good season,negative,noon,21-30,Romania,19237691,230170.0,84,may come something re almost tissues good season,0,121,8
13668bce03, star wars ............ is **** BOO??? i wanna do your jobe HAND IT OVER  u can act as me at my high school   LOL,is **** BOO?,negative,night,31-45,Russia,145934462,9169091.190000035,9,star wars boo jobe hand act as high school lol,0,113,10
498b669de3,A gift to myself. PUBLISHED! Episode 68 Align and Re-Align with Sensitivity Level 1-2 75 min #yoga class  http://bit.ly/8QAgh,A gift to myself.,positive,noon,60-70,Saint Kitts and Nevis,53199,260.0,205,gift published episode align re align sensitivity level min yoga class,2,125,11
c7e5d03c36, i cant even call a **** man  **** on bogus ****. yah digg?,i cant even call a **** man  **** on bogus ****. yah digg?,neutral,night,70-100,Saint Lucia,183627,610.0,301,cant even call man bogus yah digg,1,59,7
59f11b48f9,caught up on emails for my research project.  yay for labels and search in #gmail.  much easier,much easier,positive,morning,0-20,Saint Vincent and the Grenadines,110940,390.0,284,caught emails research project yay labels search gmail much easier,2,95,10
102beca4e0, also just spoke to my <3...              Ã¯Â¿Â½tearÃ¯Â¿Â½,also just spoke to my <3.,positive,noon,21-30,Samoa,198414,2830.0,70,also spoke tear,2,58,3
5f02451f6e, glad you liked the gmail add-on too. We visual people like the asthetics to be right don`t we.,glad,positive,night,31-45,San Marino,33931,60.0,566,glad liked gmail add visual people like asthetics right,2,95,9
6540cd7229,'I think you should know this. He`s going to break up with you. And I just had to tell you. I`m sorry. I know you love him.',sorry.,negative,morning,46-60,Sao Tome and Principe,219159,960.0,228,'i think know break tell sorry know love,0,124,8
ee5929172b," I love old school horror movies more, I got Elvira tattooed on my back","I love old school horror movies more,",positive,noon,60-70,Saudi Arabia,34813871,2149690.0,16,love old school horror movies elvira tattooed back,2,71,8
f759c898a2,Dow futures up 60 points in over night trading. Looks like May is off to a good start so far  /f,good,positive,night,70-100,Senegal,16743927,192530.0,87,dow futures points night trading looks like may off good start far,2,96,12
1752fd6f4b,OMG... Folding my laundry and matched ALL socks to its perfect pair!  Good laundry folding day it is,perfect,positive,morning,0-20,Serbia,8737371,87460.0,100,omg folding laundry matched socks perfect pair good laundry folding day,2,100,11
c0b18e3f94, oh yes. There was no feasts left,oh yes. There was no feasts left,neutral,noon,21-30,Seychelles,98347,460.0,214,oh yes feasts left,1,33,4
3cc4c6795d, Nice we didn`t see the fireworks but we sure heard `em,Nice,positive,night,31-45,Sierra Leone,7976983,72180.0,111,nice didn see fireworks sure heard em,2,55,7
a8daa1f4cd,How do you forgive yourself for hurting the one you love the most?,hurting,negative,morning,46-60,Singapore,5850342,700.0,8358,forgive hurting one love,0,66,4
7b9362fbe8,_shaw night babe,_shaw night babe,neutral,noon,60-70,Slovakia,5459642,48088.0,114,shaw night babe,1,16,3
6d5c066561,"_ackles New to Twitter. New to Supernatural - im only 1 day old :0) Jst ordered 1st season, after seein 1 gud random ep lastnte","_ackles New to Twitter. New to Supernatural - im only 1 day old :0) Jst ordered 1st season, after seein 1 gud random ep lastnte",neutral,night,70-100,Slovenia,2078938,20140.0,103,ackles new twitter new supernatural day old jst ordered st season after seein gud random ep lastnte,1,127,17
7520d814ab,guess im staying home tonight...no movie-ing for me,guess im staying home tonight...no movie-ing for me,neutral,morning,0-20,Solomon Islands,686884,28000.0,25,guess staying home tonight movie ing,1,51,6
1d649ddd01,going to bed.   goodnight,goodnight,positive,noon,21-30,Somalia,15893222,627340.0,25,bed goodnight,2,25,2
610f807443, hahaha thaanks!  iÃ¯Â¿Â½m from brazil!,thaanks!,positive,night,31-45,South Africa,59308690,1213090.0,49,hahaha thaanks brazil,2,39,3
f3e5658161,i am ****...**** you lucas at your czech republic beer that tastes like heaven in a bottle!! Your amazing,i am ****...**** you lucas at your czech republic beer that tastes like heaven in a bottle!! Your amazing,neutral,morning,46-60,South Korea,51269185,97230.0,527,lucas czech republic beer tastes like heaven bottle amazing,1,105,9
e1279e43aa,"Didn`t win a Lammy last night  but happy for Scott Sherman, who did. Walked my feet off at BEA today.",happy,positive,noon,60-70,South Sudan,11193725,610952.0,18,didn win lammy last night happy scott sherman walked feet off bea today,2,101,13
b3a0e583c2,Is youtube not working properly for anyone else? I can`t watch videos because they keep failing to load,Is youtube not working properly for anyone else? I can`t watch videos because they keep failing to load,neutral,night,70-100,Spain,46754778,498800.0,94,youtube working properly anyone else watch videos because keep failing load,1,103,11
74e306376f,says numbers are all good - all that`s left is the white blood cell count.  http://plurk.com/p/rqo8q,good,positive,morning,0-20,Sri Lanka,21413249,62710.0,341,says numbers good left white blood cell count,2,100,8
20256fa065,Searching for Dr. Scholl`s sandal inserts for men. It seems they only make them for women,Searching for Dr. Scholl`s sandal inserts for men. It seems they only make them for women,neutral,noon,21-30,Sudan,43849260,1765048.0,25,searching dr scholl sandal inserts men seems make women,1,89,9
cae8182ef8," nope no idea, I`ve registered, so far no response","nope no idea, I`ve registered, so far no response",neutral,night,31-45,Suriname,586632,156000.0,4,nope idea ve registered far response,1,50,6
bd1fc290f6,own 2nit but i cant go.,own 2nit but i cant go.,negative,morning,46-60,Sweden,10099265,410340.0,25,nit cant go,0,23,3
23ad53512e, Pineapple rocks bud,rocks,positive,noon,60-70,Switzerland,8654622,39500.0,219,pineapple rocks bud,2,20,3
2de0d81220,**** traffic. Going to be late!,****,negative,night,70-100,Syria,17500658,183630.0,95,traffic late,0,31,2
ac735d5dc5, I feel sorry for your nails. lol... I feel fine thank you,I feel sorry for your nails. lol... I feel fine thank you,neutral,morning,0-20,Tajikistan,9537645,139960.0,68,feel sorry nails lol feel fine thank,1,58,7
cf8b564f65,"Lady across the way had a miscarriage, say a prayer","Lady across the way had a miscarriage, say a prayer",neutral,noon,21-30,Tanzania,59734218,885800.0,67,lady across way miscarriage say prayer,1,51,6
5ddd4d70b5,"  The website I`m developing - http://woo.sh lets you also share Videos, documents, maps and events - Later music too","The website I`m developing - http://woo.sh lets you also share Videos, documents, maps and events - Later music too",neutral,night,31-45,Thailand,69799978,510890.0,137,website developing lets also share videos documents maps events later music,1,117,11
b94c617c08,going to the doctors,going to the doctors,neutral,morning,46-60,Timor-Leste,1318445,14870.0,89,doctors,1,20,1
88069b5a59, Ahhhh....  The the wonderful 8-Track adaptor.,e wonderful,positive,noon,60-70,Togo,8278724,54390.0,152,ahhhh wonderful track adaptor,2,46,4
1b730a8fe0,"Im free at last, tomorrow I get to remember what Sundays look like","Im free at last,",positive,night,70-100,Tonga,105695,720.0,147,free last tomorrow remember sundays look like,2,66,7
aed237ac45," im good thanks, may need you`re advice soon as im playing with a new font of my own","im good thanks,",positive,morning,0-20,Trinidad and Tobago,1399488,5130.0,273,good thanks may need re advice soon as playing new font,2,84,11
67b67973df, ment to be doing hw but not going to happen!!! Ill pray for tia!  Rose is in the shower so sh.. http://bit.ly/VMv6U,ment to be doing hw but not going to happen!!! Ill pray for tia!  Rose is in the shower so sh..,neutral,noon,21-30,Tunisia,11818619,155360.0,76,ment doing hw happen pray tia rose shower sh,1,116,9
ef8f79cae3,"I`m bored... Don`t want to stay home tonight, but don`t want to spend money  blah",bored..,negative,night,31-45,Turkey,84339067,770000.0,110,bored want stay home tonight want spend money blah,0,81,9
b720c14b5b," thanks clair, I haven`t watched it yet.","thanks clair,",positive,morning,46-60,Turkmenistan,6031200,469930.0,13,thanks clair haven watched yet,2,40,5
5e1b9b01fa," lady in the water is pure bs, but i remember enjoying his other films.","lady in the water is pure bs, but i remember enjoying his other films.",neutral,noon,60-70,Tuvalu,11792,30.0,393,lady water pure bs remember enjoying films,1,71,7
5c2f7d006f,Watching Ace of Cakes: LOST edition omfgggg,Watching Ace of Cakes: LOST edition omfgggg,neutral,night,70-100,Uganda,45741007,199810.0,229,watching ace cakes lost edition omfgggg,1,43,6
0f25882584,falling asleep and waking to gun shots arent fun,arent fun,negative,morning,0-20,Ukraine,43733762,579320.0,75,falling asleep waking gun shots arent fun,0,48,7
7fb66b3ad5, I wish y`all...unfortunately I won`t be able to make it...gotta work my 2nd gig today,.unfortunately,negative,noon,21-30,United Arab Emirates,9890402,83600.0,118,wish unfortunately won able make work nd gig today,0,86,9
97cc49b422,not in the mood crazii crazii highly upset now with everything & everybody,upset,negative,night,31-45,United Kingdom,67886011,241930.0,281,mood crazii crazii highly upset everything everybody,0,74,7
9874e71cd9,i now know that we`ve made a difference in each others lives...i feel proud.,i feel proud.,positive,morning,46-60,United States of America,331002651,9147420.0,36,know ve made difference others lives feel proud,2,76,8
3c17e1a892," thanks, I found it already","thanks,",positive,noon,60-70,Uruguay,3473730,175020.0,20,thanks found already,2,27,3
68b3a89d1a, That sounds good,good,positive,night,70-100,Uzbekistan,33469203,425400.0,79,sounds good,2,17,2
5e4f7f4311," oh yes, i ave never orderd from there, a lil funny at first to do so, i will check it our ta","a lil funny at first to do so,",positive,morning,0-20,Vanuatu,307145,12200.0,25,oh yes ave never orderd lil funny first check ta,2,93,10
7e4579c8f9, awesome! I am at 1505 west lake street: right across from the dunn brothers on lake,awesome!,positive,noon,21-30,Venezuela,28435940,882050.0,32,awesome west lake street right across dunn brothers lake,2,84,9
143e8aebc4,I`m twitterring and facebook-ing and blogging and myspac-ing and bullshitting,I`m twitterring and facebook-ing and blogging and myspac-ing and bullshitting,neutral,night,31-45,Vietnam,97338579,310070.0,314,twitterring facebook ing blogging myspac ing bullshitting,1,77,7
9ebf0fdde7, how about a new article on finding your YouTube channel stats in your Google Analytics account? Can`t find it,how about a new article on finding your YouTube channel stats in your Google Analytics account? Can`t find it,neutral,morning,46-60,Yemen,29825964,527970.0,56,about new article finding youtube channel stats google analytics account find,1,110,11
39f65ac179," don`t wait on Red, could be ages. I know what you mean, though. Really looking for a new job","don`t wait on Red, could be ages. I know what you mean, though. Really looking for a new job",neutral,noon,60-70,Zambia,18383955,743390.0,25,wait red could ages know mean though really looking new job,1,93,11
9beada6639,Kinda bummed that I`m gonna miss `s return to BG. Now I`ll never know what it`s like to make love to _gunn.,bummed,negative,night,70-100,Zimbabwe,14862924,386850.0,38,kinda bummed miss return bg ll never know like make love gunn,0,107,12
7115f8817d,Just talked to `s cute grandma on the phone.  She only speaks Hindi-not my best language-but somehow we manged,Just talked to `s cute grandma on the phone.  She only speaks Hindi-not my best language-but somehow we manged,neutral,morning,0-20,Afghanistan,38928346,652860.0,60,talked cute grandma phone speaks hindi best language somehow manged,1,110,10
dfeabfe450, i honestly hope the theatre gets hit by a meteor before you get there,hit by a meteor,negative,noon,21-30,Albania,2877797,27400.0,105,honestly hope theatre gets hit meteor before,0,70,7
8b792a06b2,Alright gang. Gotta go park with family for an hour. Back then  Mwahs to yu if you head to bed before then,Alright gang. Gotta go park with family for an hour. Back then  Mwahs to yu if you head to bed before then,neutral,night,31-45,Algeria,43851044,2381740.0,18,alright gang go park family hour back mwahs yu head bed before,1,106,12
c931ae84d0, Go log in to your myspace page.,Go log in to your myspace page.,neutral,morning,46-60,Andorra,77265,470.0,164,go log myspace page,1,32,4
deb5db3c10,contemplating borrowing one of my moms dogs just for today..i want to take care of someone.,take care,positive,noon,60-70,Angola,32866272,1246700.0,26,contemplating borrowing one moms dogs today want take care someone,2,91,10
9deccd1628, hi eric I hope your having a beautiful Saturday,beautiful Saturday,positive,night,70-100,Antigua and Barbuda,97929,440.0,223,hi eric hope beautiful saturday,2,48,5
7b75239cce, I just watched that episode again last night.,I just watched that episode again last night.,neutral,morning,0-20,Argentina,45195774,2736690.0,17,watched episode last night,1,46,4
4484a53467, do you remember my spok-5?,do you remember my spok-5?,neutral,noon,21-30,Armenia,2963243,28470.0,104,remember spok,1,27,2
1522043693,Is off to get some dinner,Is off to get some dinner,neutral,night,31-45,Australia,25499884,7682300.0,3,off dinner,1,25,2
1bb6bb79eb,"exhausted, but forced into attending a lock-in","exhausted,",negative,morning,46-60,Austria,9006398,82400.0,109,exhausted forced into attending lock,0,46,5
1a4f7e83c6," sorry again, I don`t have a twitter ap on my phone, so I only text to it, I can only reply on the internet for now.","sorry again,",negative,noon,60-70,Azerbaijan,10139177,82658.0,123,sorry twitter ap phone text reply internet,0,116,7
f2c63f0036,"_01 here is winter, but not snow","_01 here is winter, but not snow",neutral,night,70-100,Bahamas,393244,10010.0,39,winter snow,1,32,2
